Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,player,religiousness,expenditure,school,persons,games,f_other,n_other,students,occupation
173,0.0,1,0.29,0,1.0,2,2,0,0.34,0,0.95238096,0,1,Vadim Demidov,3,5373.206543,Jamestown Elementary,2,1,7,10,95,5
174,0.0,0,0.2125,0,1.0,2,6,0,0.26520002,0,0.8910891,0,1,Sascha Mölders,2,6485.166016,Weed Union Elementary,4,4,9,13,18,6
175,0.0,0,0.26,0,0.0,2,2,0,0.35,0,0.9,0,1,Alexandre Alphonse,2,5504.025391,South Bay Union Elementary,2,1,9,13,85,5
176,0.0,1,0.26,0,0.0,2,6,0,0.39,1,0.90225565,0,0,Mario Mandžukić,3,5105.734375,Brentwood Union Elementary,2,1,4,6,113,5
177,0.0,0,0.24,1,0.0,2,2,0,0.39,1,0.779661,0,0,Gastón Ramírez,2,5634.730957,Summerville Elementary,1,1,7,10,14,1
178,0.0,0,0.17,0,1.0,1,1,0,0.3,0,0.4021739,0,1, Brandão,4,4980.294434,Ophir Elementary,2,1,3,5,23,1
179,0.0,0,0.29,0,1.0,1,1,0,0.29,0,0.7090909,0,1,Mario Götze,4,6113.859863,Montgomery Elementary,1,2,3,5,23,5
180,0.0,0,0.34,0,1.0,2,1,0,0.35,0,0.8014842,0,1,Gael Bigirimana,5,5850.0,Santa Rosa Elementary,3,1,3,5,9,6
181,0.0,0,0.27,0,0.0,1,1,0,0.39,0,0.8333333,0,1,Nils Petersen,4,4547.944824,Salida Union Elementary,2,1,7,10,30,6
182,0.0,1,0.28,0,0.0,2,6,0,0.36,0,0.9037037,0,1,Souleymane Diawara,3,5011.840332,Shasta Union Elementary,2,2,4,6,15,5
183,1.0,0,0.26,0,0.0,1,1,0,0.26,0,0.7361111,0,1,Martin Lanig,4,5261.370605,Fortuna Union Elementary,2,2,3,5,31,5
184,0.0,0,0.23,0,0.0,1,1,0,0.36,0,0.7421875,0,1,Ezequiel Lavezzi,3,4276.115234,Rockford  Elementary,3,4,3,5,12,3
185,0.0,0,0.22,0,1.0,2,1,0,0.27,0,0.7740113,0,1, Fran Miranda,4,4566.27002,Plaza Elementary,4,1,7,10,10,1
186,0.0,0,0.2,0,0.0,2,5,0,0.357,0,0.8,0,1,Nicolas Douchez,3,6049.495117,Monte Rio Union Elementary,3,1,9,13,15,5
187,0.0,1,0.19700001,0,1.0,2,1,0,0.3,0,0.88349515,0,1,Cata Díaz,2,4974.28125,Janesville Union Elementary,3,2,4,6,7,5
188,1.0,1,0.29,0,1.0,2,1,0,0.39,0,0.9056604,0,1,Michael Harriman,4,4432.478027,Magnolia Union Elementary,4,1,7,10,7,4
189,0.0,0,0.3,0,1.0,2,1,0,0.31,0,0.8979592,0,1,René Adler,1,4924.619141,Shaffer Union Elementary,2,6,3,5,14,5
190,0.0,0,0.21,1,1.0,1,2,0,0.43,1,0.5625,0,0,Florent Malouda,3,4603.659668,Fullerton Elementary,3,16,3,5,8,4
191,0.0,1,0.26,0,1.0,2,6,1,0.4,1,0.5314685,1,0,Lisandro López,4,5973.925293,Cinnabar Elementary,1,3,4,6,17,1
192,1.0,1,0.23,0,0.0,2,6,0,0.34,0,0.8839286,0,1,Papiss Demba Cissé,4,5215.943848,Santa Barbara Elementary,1,1,3,5,10,5
193,0.0,0,0.406,1,1.0,2,4,0,0.406,1,0.89830506,0,0, Busquets,4,4882.236816,Rohnerville Elementary,1,4,7,10,12,5
194,0.0,0,0.13,0,1.0,2,1,0,0.23,1,0.33816424,0,0,Jens Langeneke,2,4145.835938,Pleasant Grove Joint Union Elementary,2,2,3,5,27,1
195,0.0,0,0.37,1,0.0,1,1,0,0.73,1,0.45627376,0,0,Leonardo Bittencourt,1,7542.038086,Mountain Union Elementary,2,2,9,13,20,5
196,1.0,1,0.35,0,0.0,2,1,0,0.38,0,0.57723576,0,1,Julian Korb,4,5247.018066,South Fork Union Elementary,1,1,3,5,31,5
197,1.0,1,0.3609,0,0.0,2,1,0,0.383,0,0.608,0,1,Mesut Özil,2,5169.814941,Jamul-Dulzura Union Elementary,3,2,7,10,17,4
198,0.0,0,0.221,0,1.0,2,1,0,0.32,0,0.89719623,0,1,Thomas Vermaelen,4,5951.005859,Live Oak Elementary,4,2,7,10,23,6
199,0.0,0,0.25,0,1.0,2,1,0,0.29299998,0,0.8521739,0,1,Bobby Zamora,4,4746.572266,Menifee Union Elementary,2,1,4,6,94,5
200,0.0,0,0.235,0,0.0,2,1,0,0.2403,0,0.25641027,0,1,Lars Stindl,5,4944.092285,Lakeside Union Elementary,2,1,9,13,46,3
201,0.0,0,0.115,0,0.0,2,2,0,0.19399999,0,0.7277778,0,1,Mario Mandžukić,2,6306.487305,Whisman Elementary,2,5,7,10,80,3
202,1.0,1,0.259,0,0.0,2,6,0,0.294,0,0.57377046,0,1,Florian Raspentino,3,4260.306641,McCabe Union Elementary,1,1,4,6,61,6
203,1.0,1,0.269,0,0.0,2,2,0,0.382,0,0.608,0,1,Brett Holman,2,4718.163086,Lammersville Elementary,2,2,7,10,51,3
204,0.0,1,0.2796,1,0.0,2,6,0,0.3798,0,0.608,0,1,Shaun Wright-Phillips,2,4751.299805,Lassen View Union Elementary,4,16,3,5,22,5
205,1.0,1,0.2194,0,1.0,2,1,0,0.3359,0,0.80985916,0,1,Dimitar Berbatov,2,5653.453613,Loleta Union Elementary,3,1,4,6,10,5
206,1.0,1,0.27719998,0,0.0,2,6,0,0.39029998,0,0.608,0,1,Pape Souaré,4,5920.253418,Junction Elementary,4,1,4,6,11,1
207,0.0,1,0.3038,0,0.0,2,6,0,0.39279997,0,0.8,0,1,James McArthur,1,4825.59082,Rosemead Elementary,4,1,3,5,15,1
208,0.0,0,0.28,0,1.0,2,5,0,0.28,0,0.82608694,0,1,Dudu Aouate,2,5532.582031,Grass Valley Elementary,1,1,3,5,21,4
209,0.0,0,0.26,0,1.0,2,1,0,0.31,0,0.8968254,0,1,Rickie Lambert,4,3926.06958,Buena Vista Elementary,1,1,3,5,33,5
210,0.0,0,0.2091,1,0.0,2,1,0,0.3841,0,0.8,0,1,James Ward-Prowse,3,5805.636719,Kernville Union Elementary,1,1,3,5,71,3
211,0.0,1,0.286,0,0.0,2,1,0,0.33400002,0,0.8896552,0,1,Sven Bender,2,4899.239746,Galt Joint Union Elementary,1,1,4,6,36,5
212,1.0,1,0.26,0,0.0,2,1,0,0.29,0,0.8924731,0,1, Alfaro,2,4884.862305,Southside Elementary,1,9,4,6,73,6
213,1.0,0,0.3005,0,0.0,2,1,0,0.3309,0,0.7457627,0,1,Petr Jiráček,2,5139.9375,Lakeside Union Elementary,2,1,7,10,31,5
214,1.0,1,0.3214,0,0.0,2,1,0,0.3369,0,0.93333334,0,1,Jan Polák,2,5249.364746,Nuestro Elementary,4,4,7,10,23,4
215,0.0,0,0.314,0,1.0,2,1,0,0.3423,0,0.861244,0,1, Barragán,5,5399.070313,Alvina Elementary,2,2,7,10,12,6
216,0.0,1,0.2577,0,0.0,2,5,0,0.3027,1,0.95454544,0,0,Stefan Bell,4,4965.290039,Oakley Union Elementary,4,2,7,10,15,6
217,0.0,0,0.26520002,0,1.0,2,1,0,0.3191,0,0.7924528,0,1,Massimo Luongo,4,6210.323242,Etna Union Elementary,3,1,4,6,11,5
218,0.0,0,0.21100001,0,1.0,2,1,0,0.2463,0,0.6880734,0,1,Bastian Schweinsteiger,1,4797.503418,Jefferson Elementary,4,1,3,5,12,5
219,0.0,0,0.2527,1,1.0,2,2,0,0.286,0,0.75348836,0,1,Benoît Assou-Ekotto,5,5397.161621,Berryessa Union Elementary,4,1,3,5,18,4
220,0.0,0,0.27,0,0.0,2,6,0,0.27,0,0.79787236,0,1,Landry Bonnefoi,3,5078.5,Kit Carson Union Elementary,4,1,7,10,10,6
221,1.0,0,0.25120002,1,0.0,2,2,0,0.282,0,0.9,0,1,Mathieu Coutadeur,4,4733.746582,Sylvan Union Elementary,3,2,7,10,16,6
222,1.0,0,0.2918,1,0.0,1,1,0,0.32439998,0,0.5647969,0,1,Alexander Esswein,4,4963.060059,Oak View Union Elementary,2,2,7,10,13,5
223,1.0,0,0.1889,1,1.0,2,2,0,0.348,0,0.7379679,0,1,Shola Ameobi,4,5431.177246,Auburn Union Elementary,1,18,3,5,5,5
224,1.0,0,0.296,0,0.0,2,4,0,0.296,0,0.47923324,0,1,Sebastian Prödl,3,5382.088867,North County Joint Union Elementary,2,1,3,5,34,1
225,0.0,0,0.2627,0,1.0,1,5,0,0.3198,0,0.5322581,0,1, Pozuelo,1,5724.441895,Pioneer Union Elementary,2,1,7,10,24,3
226,0.0,0,0.27879998,1,0.0,2,1,0,0.4001,0,0.40784314,0,1,Axel Bellinghausen,4,4843.427246,Central Elementary,3,1,4,6,11,5
227,0.0,0,0.2544,0,1.0,2,2,0,0.27629998,0,0.74850297,0,1,Joe Hart,2,5730.349121,Pacheco Union Elementary,1,18,7,10,10,2
228,1.0,0,0.2899,0,0.0,2,2,0,0.3524,0,0.7480916,0,1,Andrey Arshavin,4,5635.786133,Chicago Park Elementary,3,1,7,10,14,5
229,0.0,0,0.121800005,0,1.0,2,1,0,0.1238,0,0.6930693,0,1,Christian Wetklo,3,5671.657227,Brisbane Elementary,2,7,7,10,12,4
230,1.0,0,0.27,0,0.0,2,1,0,0.34,0,1.9083333,0,1,Marco Estrada,5,7070.633301,Central Union Elementary,1,1,7,10,8,5
231,0.0,0,0.18180001,1,1.0,2,1,0,0.2116,0,0.516129,0,1,Chris Gunter,4,5097.343262,Happy Valley Union Elementary,4,1,7,10,23,5
232,0.0,0,0.2752,0,1.0,1,1,0,0.28260002,0,0.47117794,0,1, Sisi,4,5482.677246,Mark Twain Union Elementary,3,5,9,13,10,6
233,0.0,0,0.2846,0,1.0,1,1,0,0.289,0,0.7407407,0,1,Neven Subotić,4,5642.832031,San Rafael City Elementary,2,2,9,13,10,6
234,0.0,0,0.25,0,1.0,1,5,0,0.3,0,0.7712766,0,1, Goni,4,5280.023438,Cajon Valley Union Elementary,2,3,4,6,154,6
235,0.0,0,0.28,0,1.0,2,3,0,0.36,0,0.73593074,0,1,Rio Mavuba,4,5433.339844,Campbell Union Elementary,1,6,7,10,12,5
236,0.0,0,0.27,0,1.0,1,1,0,0.32,0,0.5641026,0,1,Jérôme Rothen,5,4529.283691,Browns Elementary,2,1,3,5,14,1
237,0.0,0,0.32,0,1.0,1,1,0,0.32,1,0.6875,0,0, Brandão,5,6039.98584,Clear Creek Elementary,1,1,3,5,27,5
238,0.0,0,0.2,0,1.0,1,5,0,0.26,0,0.73571426,0,1, Agirretxe,3,6168.229492,Trinidad Union Elementary,3,6,3,5,8,5
239,1.0,0,0.21,0,1.0,1,2,0,0.26,0,0.7075472,0,1,Jamel Saihi,4,5774.970215,Guerneville Elementary,2,4,7,10,16,4
240,1.0,0,0.26,1,0.0,1,2,0,0.32,1,0.79444444,0,0,Sebastian Kehl,2,4806.761719,San Bruno Park Elementary,2,13,4,6,24,5
241,1.0,1,0.33,0,0.0,3,3,1,0.42,0,0.8,0,1,Ryan Dickson,3,4840.936035,Antelope Elementary,4,1,3,5,7,1
242,0.0,0,0.33,0,0.0,2,5,0,0.34,0,0.64341086,0,1, De la Bella,1,4954.466309,Centralia Elementary,2,6,3,5,25,5
243,0.0,0,0.34,0,1.0,2,1,0,0.37,0,0.877551,0,1, Fernando Torres,3,4023.531738,Etiwanda Elementary,3,1,7,10,24,5
244,0.0,0,0.28,0,0.0,2,1,0,0.29,0,0.5925926,0,1,Billy Jones,4,5179.411133,Wiseburn Elementary,3,3,9,13,24,3
245,1.0,0,0.31,0,0.0,2,1,0,0.35,0,0.72,0,1,Mathieu Coutadeur,3,4385.229492,Scotia Union Elementary,2,2,4,6,20,2
246,0.0,0,0.27,0,0.0,2,1,0,0.4,0,0.8,0,1,Jonny Evans,3,4777.512695,Mountain View Elementary,4,1,7,10,12,5
247,1.0,0,0.3,0,0.0,2,1,0,0.36,0,0.9263158,0,1,Sofian Chahed,4,4862.790527,Pleasant Valley Joint Union Elementary,2,3,3,5,25,3
248,0.0,0,0.27,0,1.0,1,1,0,0.38,0,0.70454544,0,1, Álex López,3,5486.029785,Oak Grove Elementary,3,2,3,5,26,5
249,0.0,0,0.26,0,1.0,1,1,0,0.37,0,0.5777778,0,1,Danny Guthrie,5,5486.382324,Pollock Pines Elementary,2,1,4,6,24,6
250,0.0,0,0.23,0,0.0,1,1,0,0.41,0,0.7056604,0,1,Karim El-Hany,4,4631.243652,Castaic Union Elementary,1,1,3,5,10,2
251,1.0,0,0.31,0,0.0,2,1,0,0.32,0,0.2777778,0,1,Peguy Luyindula,2,5189.62793,Bishop Union Elementary,1,1,7,10,16,6
252,0.0,0,0.26,0,1.0,2,1,0,0.33,0,0.94623655,0,1,Jon Walters,4,4600.606445,Buellton Union Elementary,1,1,3,5,35,5
253,0.0,0,0.26,0,1.0,2,1,0,0.33,0,0.81764704,0,1,Benoît Cheyrou,4,6735.775391,Chawanakee Jt. Elementary,2,7,9,13,21,1
254,1.0,0,0.21,0,0.0,2,1,0,0.29,0,0.3125,0,1,Craig Dawson,1,5475.172852,Yreka Union Elementary,1,2,3,5,35,6
255,0.0,0,0.11,1,0.0,1,6,0,0.37,0,0.3409091,0,1,Korey Smith,3,5990.794434,Alexander Valley Union Elementary,4,1,7,10,9,1
256,0.0,0,0.2,0,0.0,2,6,1,0.36,0,0.89880955,0,1,Zdravko Kuzmanović,2,7203.246582,Twin Ridges Elementary,3,1,7,10,21,1
257,1.0,0,0.3,0,1.0,2,1,0,0.37,0,0.7647059,0,1,Matthew Upson,2,4777.769043,Sundale Union Elementary,4,4,4,6,13,6
258,1.0,0,0.3,0,0.0,1,1,0,0.3,0,0.5294118,0,1,Danny Fox,4,4302.834961,Three Rivers Union Elementary,3,3,9,13,13,2
259,1.0,0,0.34,0,1.0,2,1,0,0.34,0,0.8117647,0,1,Zdravko Kuzmanović,2,5630.194824,Columbia Union Elementary,1,7,7,10,12,1
260,1.0,0,0.26,1,1.0,2,2,0,0.42,0,0.75,0,1,Niklas Dams,3,4708.625,Westside Union Elementary,4,3,4,6,14,1
261,0.0,0,0.08,0,1.0,1,1,0,0.2,0,0.11111111,0,1,Etienne Didot,4,5629.961426,Ballico-Cressey Elementary,3,15,7,10,15,5
262,0.0,0,0.29,0,1.0,1,2,0,0.3,0,0.53333336,0,1,Nikolče Noveski,1,4890.986816,Millbrae Elementary,3,2,3,5,13,6
263,0.0,0,0.27,0,1.0,1,2,0,0.38,0,0.934375,0,1, Samuel,2,4929.393066,Evergreen Elementary,3,5,4,6,7,5
264,0.0,0,0.31,0,0.0,2,6,0,0.34,0,0.92121214,0,1, Yannick Djaló,3,4905.221191,Harmony Union Elementary,1,1,4,6,12,1
265,0.0,0,0.26,1,1.0,1,1,0,0.29,0,0.66785717,0,1,Fabian Delph,2,5156.856934,Panama Buena Vista Union Elementary,1,4,3,5,11,5
266,0.0,0,0.29,0,1.0,2,1,0,0.32,0,0.9166667,0,1,Hogan Ephraim,2,4941.787598,Laguna Salada Union Elementary,4,2,3,5,8,1
267,1.0,0,0.3,0,1.0,2,2,0,0.36,0,0.94375,0,1,Gonzalo Castro,2,5408.781738,Sonora Elementary,3,15,3,5,24,5
268,0.0,0,0.3,0,1.0,1,1,0,0.41,0,0.65217394,0,1,James Shea,4,4981.387695,Roseville City Elementary,2,1,3,5,15,4
269,0.0,0,0.28,0,0.0,2,1,0,0.32,0,0.47445256,0,1,Laurent Koscielny,3,4877.086426,Gratton Elementary,3,7,4,6,31,4
270,0.0,1,0.31,0,1.0,2,1,0,0.38,0,0.824,0,1,Rémi Gomis,4,5111.739258,Susanville Elementary,4,1,4,6,36,6
271,1.0,0,0.04,0,0.0,1,3,0,0.2,0,0.48507464,0,1, Xavi,3,5201.515625,Bella Vista Elementary,4,16,7,10,14,5
272,0.0,0,0.22,0,0.0,2,4,0,0.28,0,0.9230769,0,1,Pablo Zabaleta,2,4138.305664,Columbine Elementary,2,6,7,10,13,6
273,0.0,0,0.25,0,1.0,2,4,0,0.25,0,0.5555556,0,1,Mapou Yanga-Mbiwa,2,5743.597168,Hughes-Elizabeth Lakes Union Elementary,2,1,7,10,12,6
274,0.0,0,0.28,0,1.0,2,1,0,0.29,0,0.5753846,0,1,Wojciech Szczęsny,4,5702.705078,Mountain View Elementary,3,2,7,10,13,5
275,1.0,0,0.37,0,0.0,1,2,0,0.49,1,0.91558444,0,0,Sam Johnstone,2,4802.152832,Sulphur Springs Union Elementary,2,1,4,6,21,5
276,0.0,0,0.24,0,1.0,2,1,0,0.33,0,0.8894737,0,1, Xavi,5,5442.143066,Forestville Union Elementary,4,1,3,5,49,6
277,0.0,0,0.21,0,1.0,1,2,0,0.45,0,0.8015873,0,1,Michael Keane,2,4522.375488,Rosedale Union Elementary,2,1,3,5,44,5
278,0.0,0,0.35,0,0.0,2,1,0,0.41,1,0.92258066,1,0, Iniesta,4,4965.808105,Columbia Elementary,1,2,7,10,18,6
279,0.0,0,0.28,0,1.0,2,1,0,0.35,0,0.83870965,0,1,Jaroslav Plašil,1,5358.326172,Colfax Elementary,4,3,7,10,20,5
280,0.0,0,0.3,0,1.0,3,2,0,0.35,0,0.3508772,0,1, Cala,4,5784.625,Mt. Shasta Union Elementary,1,1,7,10,27,6
281,0.0,0,0.07,1,1.0,2,1,0,0.08,0,0.7329843,0,1,Antonio Rüdiger,4,5072.70459,Piner-Olivet Union Elementary,3,1,3,5,27,1
282,0.0,0,0.25,0,0.0,2,1,0,0.25,0,0.5037037,0,1,David Meyler,4,5556.041016,Bass Lake Joint Elementary,4,1,3,5,49,5
283,0.0,0,0.15,0,1.0,2,1,0,0.48,0,0.7266667,0,1,Sven Schipplock,3,5190.310059,Cutten Elementary,4,1,7,10,31,1
284,0.0,0,0.01,1,1.0,2,1,0,0.36,0,1.4651163,0,1,Alex Oxlade-Chamberlain,3,5211.485352,Placerville Union Elementary,1,5,4,6,19,1
285,0.0,0,0.31,0,1.0,2,1,0,0.32,0,0.8405797,0,1,Alexander Tettey,3,5284.164063,Wright Elementary,2,1,7,10,27,4
286,0.0,0,0.2,0,1.0,2,1,0,0.27,0,0.84388185,0,1,Gabriel Torje,3,5331.920898,Evergreen Union Elementary,2,2,7,10,12,3
287,0.0,0,0.27,0,1.0,1,1,0,0.34,0,0.79310346,0,1, José Enrique,3,5599.60791,Old Adobe Union Elementary,4,9,7,10,13,4
288,0.0,0,0.3,0,0.0,2,6,1,0.33,0,0.78467155,0,1,Anthony Martial,3,4881.899414,Wilmar Union Elementary,3,1,7,10,16,1
289,0.0,0,0.33,0,1.0,2,1,1,0.28,0,0.62857145,0,1,Federico Macheda,2,4700.432129,Ackerman Elementary,4,1,7,10,17,5
290,0.0,0,0.26,0,1.0,1,2,0,0.34,0,0.8988764,0,1,Karim Haggui,3,5650.0,Santa Cruz City Elementary,1,1,9,13,24,4
291,0.0,0,0.36,0,0.0,2,1,0,0.37,0,0.7561644,0,1,Aaron Hughes,2,5318.240723,Arcata Elementary,4,2,9,13,14,5
292,0.0,0,0.26,0,0.0,2,4,0,0.3,0,0.7345679,0,1,William Kvist,5,4709.054199,Alta Loma Elementary,3,1,4,6,23,5
293,0.0,0,0.33,0,1.0,2,1,0,0.36,0,0.68877554,0,1, Arana,4,5143.19043,Foresthill Union Elementary,4,1,7,10,19,5
294,0.0,0,0.1998,1,1.0,4,3,0,0.35509998,0,0.50143266,0,1, Puyol,4,5133.009766,Mother Lode Union Elementary,4,1,3,5,18,1
295,0.0,0,0.19,1,0.0,2,2,0,0.25,0,0.73142856,0,1,Jonny Evans,2,5081.455566,Ocean View Elementary,1,2,3,5,23,5
296,0.0,0,0.13,0,1.0,1,4,0,0.14,0,0.34965035,0,1, José Enrique,4,4016.41626,Lake Elementary,2,11,3,5,81,5
297,0.0,0,0.2,1,1.0,1,1,0,0.44,0,0.41666666,0,1,Ludovic Giuly,2,5374.050293,San Mateo-Foster City Elementary,1,1,7,10,74,5
298,0.0,0,0.3,0,1.0,2,1,0,0.45,0,1.1481482,0,1, Thiago Motta,4,5427.548828,Goleta Union Elementary,2,3,4,6,102,5
299,0.0,0,0.26,1,1.0,2,1,0,0.37,0,0.80246913,0,1, Bosingwa,5,5179.644531,Helendale Elementary,2,2,3,5,94,7
300,0.0,0,0.3,0,1.0,1,1,0,0.34,0,0.7974026,0,1,Dan Gosling,2,5400.0,Petaluma City Elementary,2,2,3,5,89,4
301,0.0,0,0.1675,0,1.0,3,3,0,0.27040002,0,0.78698224,0,1,Tino Costa,2,5726.146484,Sunnyvale Elementary,2,1,7,10,133,5
302,0.0,0,0.23,0,1.0,2,2,0,0.23,0,0.6353591,0,1,Benjamin Uphoff,2,5003.870117,College Elementary,4,1,9,13,22,6
303,0.0,0,0.29,0,0.0,2,1,0,0.34,0,0.9465649,0,1,Ashkan Dejagah,3,4969.51123,La Mesa-Spring Valley,2,1,4,6,78,4
304,1.0,0,0.26,0,0.0,2,2,0,0.33,0,0.72789115,0,1,Emanuel Pogatetz,4,4747.295898,Huntington Beach City Elementary,3,1,7,10,22,3
305,1.0,0,0.2697,0,0.0,2,1,0,0.375,0,0.78571427,0,1, Lafita,2,4543.305176,Solvang Elementary,1,5,3,5,27,5
306,0.0,0,0.32459998,0,1.0,1,1,0,0.3357,0,0.7736842,0,1,Guy Demel,4,5229.591309,Soquel Elementary,1,1,3,5,27,4
307,0.0,0,0.00085,0,1.0,2,1,0,0.2779,0,0.62857145,0,1,Mesut Özil,5,4507.353027,Capay Joint Union Elementary,1,10,4,6,60,3
308,0.0,0,0.12,0,1.0,1,1,0,0.41,0,0.4888889,0,1,Ricardo Faty,4,5302.62793,Gravenstein Union Elementary,4,2,3,5,10,5
309,0.0,0,0.3015,0,1.0,1,1,0,0.36290002,0,0.51666665,0,1,Timmy Simons,3,5545.610352,Pleasant Valley Elementary,1,2,7,10,10,4
310,0.0,0,0.22559999,0,1.0,2,1,0,0.30879998,0,0.7823529,0,1,Simon Rolfes,2,4615.908691,Pioneer Union Elementary,2,2,3,5,10,3
311,0.0,0,0.282,0,1.0,2,1,0,0.366,0,0.7185185,0,1,Carl Medjani,4,5397.689453,Santee Elementary,2,2,9,13,7,1
312,1.0,0,0.2579,0,0.0,2,1,0,0.3149,0,0.8759124,0,1, Santi Cazorla,5,5118.373047,Johnstonville Elementary,2,13,3,5,14,6
313,0.0,0,0.2033,0,1.0,1,1,0,0.2752,0,0.8095238,0,1, Miguel Torres,1,5008.070801,Pleasant Valley Elementary,4,2,7,10,36,4
314,0.0,0,0.2,0,1.0,1,3,0,0.35,0,0.503876,0,1,Szabolcs Huszti,5,4906.030273,Curtis Creek Elementary,4,6,7,10,72,1
315,0.0,0,0.26770002,0,0.0,2,1,0,0.3327,0,0.71428573,0,1,Micah Richards,4,6870.346191,Fort Jones Union Elementary,1,1,4,6,63,5
316,0.0,0,0.26,0,1.0,3,3,0,0.32,0,0.46948355,0,1,Phil Jagielka,2,5301.716309,Mark West Union Elementary,1,3,9,13,109,1
317,0.0,0,0.2585,0,1.0,1,1,0,0.2642,1,0.78333336,1,0,Steeve Yago,2,5182.365723,Alpine Union Elementary,3,2,7,10,54,7
318,0.0,0,0.17819999,0,1.0,1,2,0,0.3397,1,0.5,0,0,Loris Néry,2,4999.46875,Sebastopol Union Elementary,1,1,4,6,51,1
319,1.0,0,0.17819999,0,1.0,1,2,0,0.3397,1,0.5,0,0,Sven Ulreich,4,6732.066406,Freshwater Elementary,2,2,7,10,61,2
320,0.0,0,0.2802,0,1.0,2,1,0,0.36060002,0,0.7185185,0,1,Robert Green,3,4612.989746,Norris Elementary,3,3,3,5,102,1
321,0.0,0,0.202,1,1.0,1,1,0,0.3768,0,0.884058,0,1,Brad Guzan,2,5478.845703,Springville Union Elementary,4,2,4,6,58,5
322,0.0,1,0.278,0,1.0,2,2,0,0.301,0,0.86153847,0,1, Labaka,4,5666.713867,Moreland Elementary,4,8,4,6,46,6
323,0.0,0,0.54,0,0.0,2,4,0,0.54,0,0.75,0,1,Andrey Arshavin,4,4742.51416,Maple Elementary,3,3,3,5,53,1
324,0.0,0,0.337,0,1.0,2,4,0,0.35099998,0,0.62349397,0,1,Anthony Martial,2,4907.392578,Kings River-Hardwick Union Elementary,1,1,3,5,19,3
325,0.0,0,0.271,0,0.0,2,6,0,0.38900003,0,0.91923076,0,1,Radamel Falcao,1,5700.402344,Julian Union Elementary,2,2,3,5,41,6
326,1.0,0,0.32,1,1.0,3,6,0,0.43,1,0.7940447,0,0, Diego Costa,3,5191.834473,Cardiff Elementary,3,8,3,5,25,6
327,0.0,0,0.43,1,1.0,2,2,1,0.43,1,0.798005,0,0,Sylvio Rodelin,2,4451.256836,Saucelito Elementary,1,6,4,6,16,6
328,0.0,0,0.05,0,1.0,1,6,0,0.15,0,0.65806454,0,1, Nani,5,5627.527832,Bonsall Union Elementary,2,10,4,6,20,5
329,0.0,0,0.28,0,0.0,2,1,0,0.34,0,0.8958333,0,1,Kevin Pannewitz,4,4922.939941,Cypress Elementary,4,2,7,10,69,5
330,1.0,0,0.21,0,0.0,1,2,0,0.31,0,0.7,0,1, Kaká,2,4969.380859,Lowell Joint Elementary,4,7,7,10,98,4
331,0.0,0,0.28,0,1.0,2,2,0,0.37,0,0.9113924,0,1,Timm Klose,4,4829.717285,Newhall Elementary,2,3,7,10,20,1
332,0.0,0,0.27,0,1.0,2,1,0,0.31,0,0.8832117,0,1,Ángelo Henríquez,4,6716.692871,Lagunitas Elementary,3,1,7,10,72,5
333,0.0,0,0.2,0,1.0,2,1,0,0.3,0,0.8947368,0,1,Renato Civelli,5,5205.941895,Cambrian Elementary,1,1,4,6,51,1
334,0.0,0,0.16,0,1.0,1,1,0,0.16,0,0.20304568,0,1,Sebastian Freis,3,4357.826172,Richfield Elementary,1,5,3,5,18,4
335,0.0,0,0.23,0,1.0,2,1,0,0.36,0,0.8432836,0,1,Artjoms Rudņevs,4,5195.918945,Fieldbrook Elementary,3,3,3,5,26,4
336,0.0,0,0.28,0,1.0,2,1,0,0.36,0,0.73421055,0,1,Kieran Richardson,4,6002.071777,Dehesa Elementary,4,1,7,10,28,5
337,0.0,0,0.3,0,1.0,2,1,0,0.4,0,0.69536424,0,1,Mathieu Bodmer,4,5090.587891,Cottonwood Union Elementary,1,1,7,10,13,1
338,0.0,0,0.3,0,0.0,2,1,0,0.37,0,0.84158415,0,1,Maximilian Beister,3,5112.390137,Fruitvale Elementary,4,1,7,10,174,1
339,0.0,0,0.22,1,1.0,1,1,0,0.28,0,0.47368422,0,1,Radek Černý,2,5287.35498,Union Elementary,3,2,3,5,171,1
340,0.0,0,0.35,0,1.0,2,5,1,0.43,0,0.5147059,0,1,Stephen Warnock,2,4889.47998,Fountain Valley Elementary,3,10,3,5,10,6
341,0.0,0,0.27,0,1.0,1,1,1,0.36,0,0.863388,0,1,Nelson Valdez,2,5118.130371,Gold Oak Union Elementary,2,1,7,10,166,1
342,0.0,0,0.24,1,1.0,2,1,0,0.24,0,0.63106793,0,1, Roberto Lago,2,5119.123047,Buckeye Union Elementary,3,10,4,6,17,4
343,0.0,0,0.47,1,1.0,1,1,0,0.47,0,0.6510791,0,1, Valerón,2,4792.211426,Rocklin Unified,2,3,7,10,22,1
344,0.0,1,0.08,0,0.0,2,4,0,0.08,0,0.6438356,0,1, Doni,4,5450.103516,Gold Trail Union Elementary,4,1,7,10,9,2
345,0.0,0,0.23,0,1.0,1,1,0,0.24,0,0.56666666,0,1,Ibrahima Traoré,4,5210.724609,Hydesville Elementary,3,1,7,10,14,6
